head,relation,tail
C0003615,parent-child,C0267613
C0153112,parent-child,C0019104
C1258034,parent-child,C0270860
C0004576,parent-child,C0220993
C0004692,parent-child,C0220993
C0004692,parent-child,C0021832
C0004692,parent-child,C0085308
C0376378,parent-child,C0039082
C0376378,parent-child,C0027765
C0004771,parent-child,C0004773
C0004771,parent-child,C0268556
C0376175,parent-child,C0015464
C0376175,parent-child,C0151311
C0376175,parent-child,C0015469
C0005416,parent-child,C1970161
C0005416,parent-child,C0013289
C0005592,parent-child,C1449844
C0153249,parent-child,C0031898
C0005681,parent-child,C0024530
C0685837,parent-child,C0002438
C0685837,parent-child,C0021832
C0005750,parent-child,C0024523
C0206638,parent-child,C1704327
C0265498,parent-child,C0014070
C0265498,parent-child,C0348165
C0265498,parent-child,C0242916
C2936741,parent-child,C5680374
C2937419,parent-child,C0035204
C0006181,parent-child,C0041473
C0006285,parent-child,C0032285
C0006309,parent-child,C0268556
C0032372,parent-child,C1859615
C0032372,parent-child,C1405301
C0006818,parent-child,C0017160
C0006818,parent-child,C0268556
C0006915,parent-child,C0032273
C0206617,parent-child,C0031887
C0007361,parent-child,C0024205
C0007361,parent-child,C0004771
C0392548,parent-child,C0039082
C0392548,parent-child,C4025831
C0007528,parent-child,C0009375
C0007528,parent-child,C0007527
C0752330,parent-child,C0348165
C0752330,parent-child,C0019693
C0275904,parent-child,C0679362
C0275904,parent-child,C4759823
C0007871,parent-child,C0007867
C0001264,parent-child,C0001261
C0008049,parent-child,C0037275
C0008049,parent-child,C0586989
C3495488,parent-child,C5190590
C0009021,parent-child,C0018889
C0009186,parent-child,C0030499
C0009187,parent-child,C0220993
C0009400,parent-child,C1640363
C0009400,parent-child,C0035112
C0009443,parent-child,C0027441
C0545080,parent-child,C0024299
C0235833,parent-child,C4225153
C0235833,parent-child,C3554042
C0235833,parent-child,C0152097
C0040560,parent-child,C0497552
C0040560,parent-child,C5439342
C0032243,parent-child,C0032285
C0010078,parent-child,C0969753
C0010246,parent-child,C0014378
C0010380,parent-child,C0023076
C0010380,parent-child,C0001327
C0085436,parent-child,C0085438
C0085436,parent-child,C0010414
C0010414,parent-child,C0030499
C0343398,parent-child,C0009187
C0152097,parent-child,C1533847
C0152097,parent-child,C0035204
C0012102,parent-child,C0018889
C0012517,parent-child,C0162631
C0012517,parent-child,C0016085
C0282687,parent-child,C0019104
C0282687,parent-child,C0242917
C0013514,parent-child,C0018889
C0013533,parent-child,C0014378
C0521610,parent-child,C0008325
C0521610,parent-child,C0010692
C0085412,parent-child,C0085407
C0014145,parent-child,C1334582
C0086227,parent-child,C0162631
C0014378,parent-child,C0031887
C0392607,parent-child,C0032285
C0032238,parent-child,C0014378
C0270629,parent-child,C0085136
C0014549,parent-child,C0796125
C0015029,parent-child,C0037199
C0015029,parent-child,C1290148
C2350621,parent-child,C0011630
C0238117,parent-child,C0020619
C0015655,parent-child,C0018889
C0013884,parent-child,C0155183
C0013884,parent-child,C1640363
C0013884,parent-child,C0013882
C0013884,parent-child,C0016085
C0242917,parent-child,C0242916
C1260325,parent-child,C5681852
C1260325,parent-child,C5679941
C0024116,parent-child,C0026946
C0024116,parent-child,C0024115
C0017105,parent-child,C0275619
C0017105,parent-child,C0037275
C0017105,parent-child,C0004610
C0041312,parent-child,C0041296
C0017409,parent-child,C0019360
C0017409,parent-child,C0699744
C0019342,parent-child,C0019348
C0019342,parent-child,C0036918
C0019342,parent-child,C0236099
C0017677,parent-child,C0155964
C0017494,parent-child,C0027765
C0017589,parent-child,C0268556
C2939465,parent-child,C0007001
C0018013,parent-child,C0018889
C0018190,parent-child,C0036917
C0018190,parent-child,C0268556
C0018477,parent-child,C0040947
C0018572,parent-child,C0014378
C0242994,parent-child,C3809877
C0019064,parent-child,C0031039
C0221757,parent-child,C0242994
C0221757,parent-child,C0022658
C1567741,parent-child,C0270860
C0041313,parent-child,C0041310
C0041313,parent-child,C0019158
C0041313,parent-child,C0041312
C0041313,parent-child,C0740652
C0085293,parent-child,C0042721
C0011226,parent-child,C0019163
C0011226,parent-child,C1264605
C0019159,parent-child,C0031887
C0019159,parent-child,C0042721
C0019338,parent-child,C0010246
C0282616,parent-child,C0877121
C0343755,parent-child,C0877121
C0343755,parent-child,C0019693
C0078911,parent-child,C0877121
C0019917,parent-child,C0005741
C0019917,parent-child,C0015403
C0019917,parent-child,C1318973
C0020097,parent-child,C0020091
C0020413,parent-child,C0018889
C0020514,parent-child,C0020506
C0020607,parent-child,C0027030
C0153398,parent-child,C0153405
C0153398,parent-child,C0020627
C0021400,parent-child,C0877203
C0346627,parent-child,C0751075
C0346627,parent-child,C0021841
C5848399,parent-child,C0271633
C5848399,parent-child,C0030297
C5848399,parent-child,C1333799
C0270707,parent-child,C0004936
C0270707,parent-child,C0021122
C0270707,parent-child,C0596773
C0270707,parent-child,C0039082
C0041315,parent-child,C0041296
C0023092,parent-child,C1640363
C0023092,parent-child,C1617072
C0023092,parent-child,C0153112
C0023240,parent-child,C0268556
C0023241,parent-child,C0004626
C0023241,parent-child,C0023240
C0023364,parent-child,C0268556
C0023364,parent-child,C0037974
C0011859,parent-child,C0011860
C0023860,parent-child,C0268556
C0023860,parent-child,C1640363
C0041316,parent-child,C0272394
C0041316,parent-child,C0679362
C0024225,parent-child,C4021976
C0024225,parent-child,C0042384
C4021976,parent-child,C0024228
C0024286,parent-child,C3495488
C0024286,parent-child,C4021976
C0024286,parent-child,C0018190
C4552100,parent-child,C0265385
C4552100,parent-child,C1333990
C0153606,parent-child,C0017417
C0153606,parent-child,C1334618
C0153511,parent-child,C0751255
C0024759,parent-child,C0016085
C0024954,parent-child,C0022364
C0153504,parent-child,C0025063
C0153504,parent-child,C0153661
C0007933,parent-child,C0085690
C0085407,parent-child,C0030499
C0026069,parent-child,C0024115
C0041321,parent-child,C0679362
C0393799,parent-child,C0026010
C0393799,parent-child,C0007760
C0393799,parent-child,C3280597
C0026269,parent-child,C0026265
C0206625,parent-child,C1368354
C0206625,parent-child,C0006826
C0206614,parent-child,C0270860
C0206699,parent-child,C0007130
C0206699,parent-child,C0010631
C0004135,parent-child,C0039082
C0004135,parent-child,C0021053
C0684743,parent-child,C0036210
C0155889,parent-child,C1449844
C0026916,parent-child,C1640363
C0026916,parent-child,C0268556
C0026916,parent-child,C0026918
C0032302,parent-child,C0004626
C0002890,parent-child,C0348890
C0027528,parent-child,C0018889
C0027583,parent-child,C0018889
C0497549,parent-child,C0027766
C0497549,parent-child,C0006826
C0752191,parent-child,C0036323
C0752191,parent-child,C4759823
C0029002,parent-child,C0029001
C0029002,parent-child,C0015406
C0040561,parent-child,C0015406
C0028887,parent-child,C0006413
C0079924,parent-child,C0032045
C0019364,parent-child,C0019360
C0019364,parent-child,C0597039
C0019364,parent-child,C0152177
C0029106,parent-child,C0018889
C0029134,parent-child,C0014070
C0029134,parent-child,C3887709
C0029134,parent-child,C0015397
C0006849,parent-child,C0006840
C0006849,parent-child,C0026636
C0041323,parent-child,C1290884
C0041323,parent-child,C0041312
C0041323,parent-child,C0026636
C0029291,parent-child,C0268556
C0029405,parent-child,C0005974
C0029471,parent-child,C0040947
C1328479,parent-child,C5848399
C1328479,parent-child,C0151544
C1328479,parent-child,C0346647
C1328479,parent-child,C0206695
C0030424,parent-child,C0018889
C0270860,parent-child,C0242916
C0030578,parent-child,C0027339
C0030578,parent-child,C0037274
C0030579,parent-child,C0149772
C0030583,parent-child,C0030579
C0030583,parent-child,C1290884
C0031049,parent-child,C0031046
C0031049,parent-child,C0679362
C0031046,parent-child,C0265122
C0031046,parent-child,C1290884
C0751774,parent-child,C4042891
C0031157,parent-child,C0031345
C0031157,parent-child,C0000833
C0031157,parent-child,C0024228
C0282550,parent-child,C0039082
C0031306,parent-child,C0398686
C0031306,parent-child,C0398732
C0031306,parent-child,C0023510
C0031351,parent-child,C0001486
C0031391,parent-child,C1510472
C0030372,parent-child,C1640363
C0040262,parent-child,C2980104
C0040262,parent-child,C0015230
C0032044,parent-child,C0032045
C0032045,parent-child,C0042131
C0032045,parent-child,C0151864
C0032046,parent-child,C0032045
C0032051,parent-child,C0032045
C0024535,parent-child,C0024530
C0024537,parent-child,C0024530
C0041326,parent-child,C0032231
C0041326,parent-child,C0679362
C0851886,parent-child,C0026946
C0032807,parent-child,C0042485
C0206629,parent-child,C0936282
C0206629,parent-child,C1708781
C0694550,parent-child,C0032285
C0751772,parent-child,C0004936
C0751772,parent-child,C4042891
C0041328,parent-child,C0729524
C0041328,parent-child,C0022658
C0041328,parent-child,C0740652
C0041328,parent-child,C0041333
C3714630,parent-child,C0270860
C0153465,parent-child,C0035358
C0153465,parent-child,C0006826
C0035400,parent-child,C3809042
C0035400,parent-child,C0039082
C0035400,parent-child,C0006111
C0162631,parent-child,C0027583
C0206751,parent-child,C0242916
C0035468,parent-child,C0268556
C0035469,parent-child,C0795841
C0032307,parent-child,C0854248
C0036114,parent-child,C0017160
C0036114,parent-child,C0036117
C0036285,parent-child,C0038395
C0007135,parent-child,C0001418
C0152936,parent-child,C0032064
C0152936,parent-child,C0018939
C0036850,parent-child,C0162631
C0036850,parent-child,C0016085
C0037050,parent-child,C1449844
C0037116,parent-child,C0032273
C0037199,parent-child,C0030469
C0037199,parent-child,C1290884
C0041324,parent-child,C0263661
C0041324,parent-child,C0679362
C0037886,parent-child,C0037199
C0037886,parent-child,C1290148
C1861329,parent-child,C0477681
C1861329,parent-child,C0037933
C0153470,parent-child,C0751075
C0153470,parent-child,C2931280
C0153470,parent-child,C0037999
C0041331,parent-child,C0037997
C0041331,parent-child,C0740652
C0038034,parent-child,C0026946
C0014060,parent-child,C0751098
C0038159,parent-child,C0038160
C0038159,parent-child,C0268556
C0155862,parent-child,C0004626
C0155862,parent-child,C0032269
C0006413,parent-child,C0027583
C0038463,parent-child,C0162631
C0038463,parent-child,C0006413
C0029888,parent-child,C0029882
C0039223,parent-child,C0597039
C0039223,parent-child,C0027927
C0039753,parent-child,C0220993
C0039984,parent-child,C0039082
C0039984,parent-child,C0042373
C0040196,parent-child,C0013578
C0040197,parent-child,C0040196
C0040197,parent-child,C0597039
C0040247,parent-child,C0037278
C0040254,parent-child,C0037278
C0206607,parent-child,C0969753
C0040584,parent-child,C4025678
C0040584,parent-child,C0333355
C0040584,parent-child,C0040586
C0040830,parent-child,C1640363
C0040830,parent-child,C0004771
C1969106,parent-child,C0040921
C1969106,parent-child,C0042075
C1969106,parent-child,C0036916
C0040947,parent-child,C0006413
C0040948,parent-child,C0040947
C0040963,parent-child,C0003493
C0040963,parent-child,C0264882
C0041170,parent-child,C0026229
C0014014,parent-child,C0041326
C0014014,parent-child,C0014009
C0014014,parent-child,C0014013
C0041325,parent-child,C1264610
C0041325,parent-child,C0041312
C0041325,parent-child,C0740652
C1704430,parent-child,C0729524
C1704430,parent-child,C0036323
C1704430,parent-child,C0005686
C0041333,parent-child,C5681008
C0041333,parent-child,C0679362
C1275078,parent-child,C1263777
C1275078,parent-child,C0153567
C0014078,parent-child,C0348165
C0014078,parent-child,C0206752
C0014078,parent-child,C0014070
C0014078,parent-child,C0019104
C0014078,parent-child,C1640363
C0206706,parent-child,C0334244
C0751908,parent-child,C0027813
C0751908,parent-child,C0001163
C0205828,parent-child,C0206751
C0042721,parent-child,C0019158
C0032310,parent-child,C0877203
C0032310,parent-child,C0032285
C0700345,parent-child,C0006846
C0700345,parent-child,C0404521
C0700345,parent-child,C0042998
C1403891,parent-child,C0039082
C0043195,parent-child,C0035436
C0043195,parent-child,C0039082
C0002963,parent-child,C0010073
C0001122,parent-child,C0268029
C0265388,parent-child,C0265384
C0005686,parent-child,C0042075
C5399761,parent-child,C0039101
C5399761,parent-child,C0349667
C1332866,parent-child,C0338106
C1332866,parent-child,C0149640
C0149640,parent-child,C0699790
C0149640,parent-child,C0153437
C0221763,parent-child,C0010692
C0149516,parent-child,C0037199
C0010692,parent-child,C1290884
C0010692,parent-child,C0005686
C2986658,parent-child,C0278600
C1333761,parent-child,C1333789
C1333761,parent-child,C0206623
C1333791,parent-child,C0205645
C1333791,parent-child,C0278701
C0018206,parent-child,C0206724
C0018206,parent-child,C0014132
C0341332,parent-child,C0009319
C0277524,parent-child,C0009319
C0001125,parent-child,C0025517
C0280089,parent-child,C0007095
C0280089,parent-child,C1334452
C0041318,parent-child,C0275904
C0041318,parent-child,C0085437
C1334708,parent-child,C0853879
C0027719,parent-child,C3640053
C1518693,parent-child,C0206681
C1518693,parent-child,C0948216
C1518693,parent-child,C1518230
C0279663,parent-child,C1335177
C0279663,parent-child,C0206701
C0279663,parent-child,C1096638
C0281361,parent-child,C0001418
C0281361,parent-child,C0235974
C1335325,parent-child,C0001420
C1335325,parent-child,C0152013
C1514169,parent-child,C1412014
C0041327,parent-child,C0035204
C0041327,parent-child,C0041296
C5204259,parent-child,C0496892
C5204259,parent-child,C0023267
C0178830,parent-child,C0178829
C0206724,parent-child,C0178830
C1336079,parent-child,C1334708
C5396999,parent-child,C0154773
C5396999,parent-child,C0852949
C5787290,parent-child,C1332139
C1335513,parent-child,C1332139
C1335513,parent-child,C0007130
C1306214,parent-child,C0278862
C1306214,parent-child,C0032000
C1334556,parent-child,C0346300
C1334556,parent-child,C0278862
C0001422,parent-child,C0744514
C0001422,parent-child,C0016045
C0334565,parent-child,C0153381
C0206635,parent-child,C0154040
C0559460,parent-child,C0344456
C0559460,parent-child,C2211613
C0559460,parent-child,C0497549
C1332177,parent-child,C0020507
C1332177,parent-child,C4021794
C0281241,parent-child,C0024299
C0281241,parent-child,C5681008
C1314678,parent-child,C3887461
C1314678,parent-child,C0028880
C1314678,parent-child,C0151544
C0349538,parent-child,C0349539
C0206632,parent-child,C0023798
C5551004,parent-child,C0334450
C0238003,parent-child,C0728951
C0238003,parent-child,C1332866
C1706829,parent-child,C4551463
C1706829,parent-child,C5680073
C3272761,parent-child,C0333983
C3272761,parent-child,C0009376
C3272761,parent-child,C0267613
C0334298,parent-child,C3272767
C0334298,parent-child,C0854488
C1332329,parent-child,C1706829
C1332329,parent-child,C1332869
C1332340,parent-child,C1333084
C0877849,parent-child,C0684337
C0877849,parent-child,C0153661
C1266032,parent-child,C0007095
C0349579,parent-child,C0020507
C0349579,parent-child,C0151622
C1266129,parent-child,C0206631
C1368920,parent-child,C0020507
C1368920,parent-child,C0861352
C1704216,parent-child,C0007097
C1706920,parent-child,C0686512
C1706920,parent-child,C0334232
C1706920,parent-child,C0751427
C1706920,parent-child,C4551683
C0154025,parent-child,C0009761
C0154025,parent-child,C1867616
C0154038,parent-child,C0347524
C0154038,parent-child,C0040136
C0008309,parent-child,C0005396
C0334515,parent-child,C0345967
C1332559,parent-child,C0005695
C1336891,parent-child,C0334121
C1336891,parent-child,C0005695
C0005699,parent-child,C0279543
C3642344,parent-child,C0678222
C0156318,parent-child,C1332628
C0156318,parent-child,C1458155
C0156318,parent-child,C1290011
C1332633,parent-child,C0242647
C0342190,parent-child,C4317107
C0342190,parent-child,C0020507
C1332833,parent-child,C0086692
C3472610,parent-child,C0345904
C1332852,parent-child,C0035411
C1332852,parent-child,C0153957
C0854488,parent-child,C1333084
C0854488,parent-child,C0007528
C1335476,parent-child,C0206180
C1335476,parent-child,C1332287
C1335476,parent-child,C2213246
C0085136,parent-child,C4021765
C0085136,parent-child,C0027766
C1370507,parent-child,C5191077
C1370507,parent-child,C0007762
C1516403,parent-child,C0302592
C1332911,parent-child,C4747923
C0346202,parent-child,C0206623
C0346202,parent-child,C0279672
C0346202,parent-child,C0279671
