head,relation,tail
C0009714,expression present,C0153465
C1708350,expression present,C0153465
C0020072,expression present,C0153465
C0026705,expression present,C0153465
C1833213,expression present,C0153465
C0022541,expression present,C0153465
C0037231,expression present,C0153465
C0028860,expression present,C0153465
C0265345,expression present,C0153465
C0004779,expression present,C0153465
C0022577,expression present,C0153465
C0043346,expression present,C0153465
C3266843,expression present,C0153465
C0043388,expression present,C0153465
C0043395,expression present,C0153465
C0221348,expression present,C0153465
C1857663,expression present,C0153465
C0043459,expression present,C0153465
C0027059,expression present,C0153465
C0796160,expression present,C0153465
C4708600,expression present,C0153465
C0751882,expression present,C0153465
C2676770,expression present,C0153465
C4721555,expression present,C0153465
C5442005,expression present,C0153465
C0342907,expression present,C0153465
C0432487,expression present,C0153465
C4225396,expression present,C0153465
C2909036,expression present,C0153465
C0685838,expression present,C0153465
C2936741,expression present,C0153465
C0950121,expression present,C0205825
C0009714,expression present,C0205825
C2931422,expression present,C0024788
C0265492,expression present,C0024788
C0001627,expression present,C0024788
C1302995,expression present,C0024788
C0265292,expression present,C0024788
C0282207,expression present,C0024788
C0399378,expression present,C0024788
C0950121,expression present,C0024788
C0015773,expression present,C0024788
C0016667,expression present,C0024788
C0265233,expression present,C0024788
C0009714,expression present,C0024788
C1708350,expression present,C0024788
C0020072,expression present,C0024788
C0026705,expression present,C0024788
C1833213,expression present,C0024788
C0022541,expression present,C0024788
C0037231,expression present,C0024788
C0028860,expression present,C0024788
C0265345,expression present,C0024788
C0004779,expression present,C0024788
C0022577,expression present,C0024788
C0043346,expression present,C0024788
C3266843,expression present,C0024788
C0043395,expression present,C0024788
C0221348,expression present,C0024788
C0043459,expression present,C0024788
C0027059,expression present,C0024788
C0796160,expression present,C0024788
C4708600,expression present,C0024788
C0751882,expression present,C0024788
C2676770,expression present,C0024788
C5442005,expression present,C0024788
C0342907,expression present,C0024788
C0432487,expression present,C0024788
C4225396,expression present,C0024788
C2909036,expression present,C0024788
C0685838,expression present,C0024788
C2936741,expression present,C0024788
C2931422,expression present,C4721610
C0265492,expression present,C4721610
C0238062,expression present,C4721610
C0001627,expression present,C4721610
C1302995,expression present,C4721610
C0265292,expression present,C4721610
C0282207,expression present,C4721610
C0399378,expression present,C4721610
C0950121,expression present,C4721610
C0015773,expression present,C4721610
C0016667,expression present,C4721610
C0265233,expression present,C4721610
C0009714,expression present,C4721610
C1708350,expression present,C4721610
C0020072,expression present,C4721610
C0026705,expression present,C4721610
C1833213,expression present,C4721610
C0022541,expression present,C4721610
C0037231,expression present,C4721610
C0028860,expression present,C4721610
C0265345,expression present,C4721610
C0004779,expression present,C4721610
C0022577,expression present,C4721610
C0043346,expression present,C4721610
C3266843,expression present,C4721610
C0043395,expression present,C4721610
C0221348,expression present,C4721610
C1857663,expression present,C4721610
C0043459,expression present,C4721610
C0027059,expression present,C4721610
C0796160,expression present,C4721610
C4708600,expression present,C4721610
C0751882,expression present,C4721610
C2676770,expression present,C4721610
C5442005,expression present,C4721610
C0342907,expression present,C4721610
C0432487,expression present,C4721610
C4225396,expression present,C4721610
C2909036,expression present,C4721610
C0685838,expression present,C4721610
C2936741,expression present,C4721610
C2931422,expression present,C1334801
C0265492,expression present,C1334801
C0238062,expression present,C1334801
C0001627,expression present,C1334801
C1302995,expression present,C1334801
C0265292,expression present,C1334801
C0282207,expression present,C1334801
C0399378,expression present,C1334801
C0950121,expression present,C1334801
C0015773,expression present,C1334801
C0016667,expression present,C1334801
C0265233,expression present,C1334801
C0009714,expression present,C1334801
C1708350,expression present,C1334801
C0020072,expression present,C1334801
C0026705,expression present,C1334801
C1833213,expression present,C1334801
C0022541,expression present,C1334801
C0037231,expression present,C1334801
C0028860,expression present,C1334801
C0265345,expression present,C1334801
C0004779,expression present,C1334801
C0022577,expression present,C1334801
C0043346,expression present,C1334801
C3266843,expression present,C1334801
C0043388,expression present,C1334801
C0043395,expression present,C1334801
C0221348,expression present,C1334801
C1857663,expression present,C1334801
C0043459,expression present,C1334801
C0027059,expression present,C1334801
C0796160,expression present,C1334801
C4708600,expression present,C1334801
C0751882,expression present,C1334801
C2676770,expression present,C1334801
C4721555,expression present,C1334801
C5442005,expression present,C1334801
C0342907,expression present,C1334801
C0432487,expression present,C1334801
C4225396,expression present,C1334801
C2909036,expression present,C1334801
C0685838,expression present,C1334801
C2936741,expression present,C1334801
C2931422,expression present,C0085695
C0265292,expression present,C0085695
C0016667,expression present,C0085695
C0020072,expression present,C0085695
C1833213,expression present,C0085695
C0037231,expression present,C0085695
C0028860,expression present,C0085695
C0022577,expression present,C0085695
C0043346,expression present,C0085695
C3266843,expression present,C0085695
C0043388,expression present,C0085695
C1857663,expression present,C0085695
C4708600,expression present,C0085695
C0751882,expression present,C0085695
C0342907,expression present,C0085695
C0432487,expression present,C0085695
C0685838,expression present,C0085695
C0282207,expression present,C1328252
C0399378,expression present,C1328252
C0026705,expression present,C1328252
C0043346,expression present,C1328252
C0432487,expression present,C1328252
C0265492,expression present,C0002171
C0001627,expression present,C0002171
C0265292,expression present,C0002171
C0399378,expression present,C0002171
C0950121,expression present,C0002171
C0009714,expression present,C0002171
C0026705,expression present,C0002171
C1833213,expression present,C0002171
C0022541,expression present,C0002171
C0265345,expression present,C0002171
C0043346,expression present,C0002171
C3266843,expression present,C0002171
C2931422,expression present,C0032371
C0265492,expression present,C0032371
C0238062,expression present,C0032371
C0001627,expression present,C0032371
C1302995,expression present,C0032371
C0265292,expression present,C0032371
C0282207,expression present,C0032371
C0399378,expression present,C0032371
C0950121,expression present,C0032371
C0265233,expression present,C0032371
C0009714,expression present,C0032371
C0020072,expression present,C0032371
C0026705,expression present,C0032371
C1833213,expression present,C0032371
C0022541,expression present,C0032371
C0037231,expression present,C0032371
C0028860,expression present,C0032371
C0265345,expression present,C0032371
C0004779,expression present,C0032371
C0022577,expression present,C0032371
C0043346,expression present,C0032371
C3266843,expression present,C0032371
C0043388,expression present,C0032371
C0043395,expression present,C0032371
C0221348,expression present,C0032371
C1857663,expression present,C0032371
C0043459,expression present,C0032371
C0027059,expression present,C0032371
