head,relation_new,tail,relation_raw
C0043346,Clinical_ManifestationPresentation,C0036472,expression present
C3266843,Clinical_ManifestationPresentation,C0036472,expression present
C0043388,Clinical_ManifestationPresentation,C0036472,expression present
C0043395,Clinical_ManifestationPresentation,C0036472,expression present
C0221348,Clinical_ManifestationPresentation,C0036472,expression present
C0043459,Clinical_ManifestationPresentation,C0036472,expression present
C0027059,Clinical_ManifestationPresentation,C0036472,expression present
C0796160,Clinical_ManifestationPresentation,C0036472,expression present
C4708600,Clinical_ManifestationPresentation,C0036472,expression present
C0751882,Clinical_ManifestationPresentation,C0036472,expression present
C2676770,Clinical_ManifestationPresentation,C0036472,expression present
C4721555,Clinical_ManifestationPresentation,C0036472,expression present
C5442005,Clinical_ManifestationPresentation,C0036472,expression present
C0342907,Clinical_ManifestationPresentation,C0036472,expression present
C0432487,Clinical_ManifestationPresentation,C0036472,expression present
C4225396,Clinical_ManifestationPresentation,C0036472,expression present
C2909036,Clinical_ManifestationPresentation,C0036472,expression present
C2936741,Clinical_ManifestationPresentation,C0036472,expression present
C2931422,Clinical_ManifestationPresentation,C0009770,expression present
C0265492,Clinical_ManifestationPresentation,C0009770,expression present
C0001627,Clinical_ManifestationPresentation,C0009770,expression present
C1302995,Clinical_ManifestationPresentation,C0009770,expression present
C0265292,Clinical_ManifestationPresentation,C0009770,expression present
C0282207,Clinical_ManifestationPresentation,C0009770,expression present
C0399378,Clinical_ManifestationPresentation,C0009770,expression present
C0950121,Clinical_ManifestationPresentation,C0009770,expression present
C0015773,Clinical_ManifestationPresentation,C0009770,expression present
C0016667,Clinical_ManifestationPresentation,C0009770,expression present
C0265233,Clinical_ManifestationPresentation,C0009770,expression present
C0009714,Clinical_ManifestationPresentation,C0009770,expression present
C1708350,Clinical_ManifestationPresentation,C0009770,expression present
C0020072,Clinical_ManifestationPresentation,C0009770,expression present
C0026705,Clinical_ManifestationPresentation,C0009770,expression present
C1833213,Clinical_ManifestationPresentation,C0009770,expression present
C0022541,Clinical_ManifestationPresentation,C0009770,expression present
C0037231,Clinical_ManifestationPresentation,C0009770,expression present
C0028860,Clinical_ManifestationPresentation,C0009770,expression present
C0265345,Clinical_ManifestationPresentation,C0009770,expression present
C0004779,Clinical_ManifestationPresentation,C0009770,expression present
C0022577,Clinical_ManifestationPresentation,C0009770,expression present
C0043346,Clinical_ManifestationPresentation,C0009770,expression present
C3266843,Clinical_ManifestationPresentation,C0009770,expression present
C0043388,Clinical_ManifestationPresentation,C0009770,expression present
C0043395,Clinical_ManifestationPresentation,C0009770,expression present
C0221348,Clinical_ManifestationPresentation,C0009770,expression present
C1857663,Clinical_ManifestationPresentation,C0009770,expression present
C0043459,Clinical_ManifestationPresentation,C0009770,expression present
C0027059,Clinical_ManifestationPresentation,C0009770,expression present
C0796160,Clinical_ManifestationPresentation,C0009770,expression present
C4708600,Clinical_ManifestationPresentation,C0009770,expression present
C0751882,Clinical_ManifestationPresentation,C0009770,expression present
C2676770,Clinical_ManifestationPresentation,C0009770,expression present
C4721555,Clinical_ManifestationPresentation,C0009770,expression present
C5442005,Clinical_ManifestationPresentation,C0009770,expression present
C0342907,Clinical_ManifestationPresentation,C0009770,expression present
C0432487,Clinical_ManifestationPresentation,C0009770,expression present
C4225396,Clinical_ManifestationPresentation,C0009770,expression present
C2909036,Clinical_ManifestationPresentation,C0009770,expression present
C0685838,Clinical_ManifestationPresentation,C0009770,expression present
C2936741,Clinical_ManifestationPresentation,C0009770,expression present
C2931422,Clinical_ManifestationPresentation,C0013182,expression present
C0265492,Clinical_ManifestationPresentation,C0013182,expression present
C0001627,Clinical_ManifestationPresentation,C0013182,expression present
C1302995,Clinical_ManifestationPresentation,C0013182,expression present
C0265292,Clinical_ManifestationPresentation,C0013182,expression present
C0282207,Clinical_ManifestationPresentation,C0013182,expression present
C0399378,Clinical_ManifestationPresentation,C0013182,expression present
C0950121,Clinical_ManifestationPresentation,C0013182,expression present
C0015773,Clinical_ManifestationPresentation,C0013182,expression present
C0016667,Clinical_ManifestationPresentation,C0013182,expression present
C0265233,Clinical_ManifestationPresentation,C0013182,expression present
C0009714,Clinical_ManifestationPresentation,C0013182,expression present
C1708350,Clinical_ManifestationPresentation,C0013182,expression present
C0020072,Clinical_ManifestationPresentation,C0013182,expression present
C0026705,Clinical_ManifestationPresentation,C0013182,expression present
C1833213,Clinical_ManifestationPresentation,C0013182,expression present
C0022541,Clinical_ManifestationPresentation,C0013182,expression present
C0037231,Clinical_ManifestationPresentation,C0013182,expression present
C0028860,Clinical_ManifestationPresentation,C0013182,expression present
C0265345,Clinical_ManifestationPresentation,C0013182,expression present
C0004779,Clinical_ManifestationPresentation,C0013182,expression present
C0022577,Clinical_ManifestationPresentation,C0013182,expression present
C0043346,Clinical_ManifestationPresentation,C0013182,expression present
C3266843,Clinical_ManifestationPresentation,C0013182,expression present
C0043388,Clinical_ManifestationPresentation,C0013182,expression present
C0043395,Clinical_ManifestationPresentation,C0013182,expression present
C0221348,Clinical_ManifestationPresentation,C0013182,expression present
C1857663,Clinical_ManifestationPresentation,C0013182,expression present
C0043459,Clinical_ManifestationPresentation,C0013182,expression present
C0027059,Clinical_ManifestationPresentation,C0013182,expression present
C0796160,Clinical_ManifestationPresentation,C0013182,expression present
C4708600,Clinical_ManifestationPresentation,C0013182,expression present
C0751882,Clinical_ManifestationPresentation,C0013182,expression present
C2676770,Clinical_ManifestationPresentation,C0013182,expression present
C4721555,Clinical_ManifestationPresentation,C0013182,expression present
C5442005,Clinical_ManifestationPresentation,C0013182,expression present
C0342907,Clinical_ManifestationPresentation,C0013182,expression present
C0432487,Clinical_ManifestationPresentation,C0013182,expression present
C4225396,Clinical_ManifestationPresentation,C0013182,expression present
C2909036,Clinical_ManifestationPresentation,C0013182,expression present
C0685838,Clinical_ManifestationPresentation,C0013182,expression present
C2936741,Clinical_ManifestationPresentation,C0013182,expression present
C2931422,Clinical_ManifestationPresentation,C0027726,expression present
C0265492,Clinical_ManifestationPresentation,C0027726,expression present
C0001627,Clinical_ManifestationPresentation,C0027726,expression present
C1302995,Clinical_ManifestationPresentation,C0027726,expression present
C0265292,Clinical_ManifestationPresentation,C0027726,expression present
C0282207,Clinical_ManifestationPresentation,C0027726,expression present
C0399378,Clinical_ManifestationPresentation,C0027726,expression present
C0950121,Clinical_ManifestationPresentation,C0027726,expression present
C0016667,Clinical_ManifestationPresentation,C0027726,expression present
C0265233,Clinical_ManifestationPresentation,C0027726,expression present
C0009714,Clinical_ManifestationPresentation,C0027726,expression present
C1708350,Clinical_ManifestationPresentation,C0027726,expression present
C0020072,Clinical_ManifestationPresentation,C0027726,expression present
C0026705,Clinical_ManifestationPresentation,C0027726,expression present
C1833213,Clinical_ManifestationPresentation,C0027726,expression present
C0022541,Clinical_ManifestationPresentation,C0027726,expression present
C0037231,Clinical_ManifestationPresentation,C0027726,expression present
C0028860,Clinical_ManifestationPresentation,C0027726,expression present
C0265345,Clinical_ManifestationPresentation,C0027726,expression present
C0004779,Clinical_ManifestationPresentation,C0027726,expression present
C0022577,Clinical_ManifestationPresentation,C0027726,expression present
C0043346,Clinical_ManifestationPresentation,C0027726,expression present
C3266843,Clinical_ManifestationPresentation,C0027726,expression present
C0043388,Clinical_ManifestationPresentation,C0027726,expression present
C0043395,Clinical_ManifestationPresentation,C0027726,expression present
C0221348,Clinical_ManifestationPresentation,C0027726,expression present
C1857663,Clinical_ManifestationPresentation,C0027726,expression present
C0027059,Clinical_ManifestationPresentation,C0027726,expression present
C0796160,Clinical_ManifestationPresentation,C0027726,expression present
C4708600,Clinical_ManifestationPresentation,C0027726,expression present
C0751882,Clinical_ManifestationPresentation,C0027726,expression present
C2676770,Clinical_ManifestationPresentation,C0027726,expression present
C5442005,Clinical_ManifestationPresentation,C0027726,expression present
C0342907,Clinical_ManifestationPresentation,C0027726,expression present
C0432487,Clinical_ManifestationPresentation,C0027726,expression present
C4225396,Clinical_ManifestationPresentation,C0027726,expression present
C2909036,Clinical_ManifestationPresentation,C0027726,expression present
C0685838,Clinical_ManifestationPresentation,C0027726,expression present
C2936741,Clinical_ManifestationPresentation,C0027726,expression present
C1302995,Clinical_ManifestationPresentation,C0025284,expression present
C0282207,Clinical_ManifestationPresentation,C0025284,expression present
